000_filename;width;height;class;xmin;ymin;xmax;ymax
023_2809759_jpg.rf.0f3e471952a8853e46127394fdd7d9f1.jpg;416;416;warship;14;21;404;292
024_warship_189_jpg.rf.0fc229297b9cdbfdaf42993d4512ade3.jpg;416;416;warship;71;2;363;330
025_2749033_jpg.rf.0ea9e99b98b0cd7f4a2a434137c97492.jpg;416;416;warship;0;0;396;330
026_2770996_jpg.rf.104186ec976513b78c3b227dcf65511e.jpg;416;416;warship;134;0;278;406
027_warship_21_jpg.rf.0ff36b660137c3e2e24a0ae77fa0580c.jpg;416;416;warship;26;75;412;316
028_2808049_jpg.rf.1041e65eb906ea286af063b793a3fdab.jpg;416;416;warship;22;76;397;380
029_1084779_jpg.rf.106f7ee76039e05fa70d4a7db74a6df2.jpg;416;416;warship;266;22;361;340
030_1084779_jpg.rf.106f7ee76039e05fa70d4a7db74a6df2.jpg;416;416;warship;53;40;222;349
031_warship_176_jpg.rf.109c11e6178b1759d8e4972b686c76ff.jpg;416;416;warship;18;27;388;358
032_2826674_jpg.rf.1142e6eaac760df607ed8e339ba0f505.jpg;416;416;warship;28;61;381;254
033_2777650_jpg.rf.11e1db783c079a2a0ac8f3803446fd28.jpg;416;416;warship;14;110;404;339
034_warship_113_jpg.rf.109e616466679bd02288fdbb590dd4ff.jpg;416;416;warship;13;137;405;369
035_2826676_jpg.rf.1229af47c7196307dc8eb24dcd518018.jpg;416;416;warship;69;47;315;395
036_2730606_jpg.rf.11a595447f02bf3a27b50b2855953065.jpg;416;416;warship;24;119;363;280
037_warship_256_jpg.rf.118fffed4cdae21bfbcacfddde1490ea.jpg;416;416;warship;71;115;306;270
038_2833376_jpg.rf.115d81bc902b001c6cfba5c26ab9588c.jpg;416;416;warship;64;16;352;374
039_2807541_jpg.rf.1228c1f6663ec102ec01cf9aec2d6026.jpg;416;416;warship;32;142;394;318
040_2809688_jpg.rf.11f089b8903565f4114949ecbc5383ef.jpg;416;416;warship;24;125;385;286
041_2149588_jpg.rf.12b579608defa90ea98d854244ad3b91.jpg;416;416;warship;18;75;387;249
042_2788794_jpg.rf.123e908c27abf471fd3fcbccc63805c6.jpg;416;416;warship;66;34;397;397
043_2795534_jpg.rf.11240c56e193f612f48f08afb5d950a7.jpg;416;416;warship;99;66;385;310
044_warship_334_jpg.rf.120f4c6e435fec52ddfac5cf608ec8ab.jpg;416;416;warship;14;55;379;342
045_2252298_jpg.rf.128bd8bae05689e4e6af364dfafd45e3.jpg;416;416;warship;12;59;385;362
046_2789740_jpg.rf.1271d3dbcc142d422d69ba123563e57b.jpg;416;416;warship;130;0;274;404
047_warship_122_jpg.rf.12c692ee153339984709e4baaa559f1c.jpg;416;416;warship;3;46;415;330
048_2834292_jpg.rf.1319b26e5cbabe5dee95a45796ad5e13.jpg;416;416;warship;32;105;401;246
049_2767416_jpg.rf.135e0d3d0105e7ae96415c53b880175f.jpg;416;416;warship;66;89;371;333
050_2809692_jpg.rf.1389ac521049cd0985747399ef9c5f03.jpg;416;416;warship;22;27;389;342
051_2808541_jpg.rf.1198e2a4a49e088b21007709fe1f4bc4.jpg;416;416;warship;14;77;390;343
052_warship_123_jpg.rf.137310a570fac917dc5f3196231fe2c9.jpg;416;416;warship;139;102;415;399
053_warship_137_jpg.rf.13c543899e2c13ad41c725b1ea3d9735.jpg;416;416;warship;10;31;366;382
054_2026330_jpg.rf.135073baa7cb5b449cd8f055cb0cff38.jpg;416;416;warship;14;128;399;280
055_warship_24_jpg.rf.1389de11156831ebc245363e977b80a4.jpg;416;416;warship;28;47;250;356
056_299806_jpg.rf.14a372767b9b30dbd188f103d672ddae.jpg;416;416;warship;18;153;401;264
057_2691289_jpg.rf.167fe95eda7371953ab1ffe23df4abf1.jpg;416;416;warship;16;122;401;292
058_1721195_jpg.rf.13e16b3416070eee07aef75789356458.jpg;416;416;warship;58;39;385;316
059_2704854_jpg.rf.16b94c3298447a47e76a0b9e5649d0ca.jpg;416;416;warship;230;0;353;385
060_2684829_jpg.rf.160547840d10ed2c3a6718a50b55df5e.jpg;416;416;warship;67;244;309;312
061_2789741_jpg.rf.163a818b1631ebc59163247e7dd9c0c9.jpg;416;416;warship;10;54;391;359
062_warship_279_jpg.rf.16035e3eb64e9699849625eccd377c2c.jpg;416;416;warship;45;91;326;297
063_warship_280_jpg.rf.17397e50d353eec17ce63047f676f09b.jpg;416;416;warship;21;12;389;252
064_warship_176_jpg.rf.170efb2cc9841317c1251778f8f1aef1.jpg;416;416;warship;18;27;388;358
065_2753766_jpg.rf.175ad24124560cf9e7a46f8b62ebc407.jpg;416;416;warship;30;56;415;335
066_1145083_jpg.rf.13dd02d262049092115e055cec06598e.jpg;416;416;warship;24;60;379;289
067_1551224_jpg.rf.18139b32a2a4b9cee298ce166aff1590.jpg;416;416;warship;4;46;408;362
068_2904768_jpg.rf.15053ed1e1484c29f833cc536604371f.jpg;416;416;warship;4;10;408;335
069_2680312_jpg.rf.17cb08f441b440b2de2fc74adb651fbf.jpg;416;416;warship;16;15;377;341
070_warship_232_jpg.rf.186f81d05325e6925620db9c1cb8d34d.jpg;416;416;warship;19;127;399;320
071_warship_242_jpg.rf.18c0aa2340b943f0f442cefe789c7c16.jpg;416;416;warship;70;28;276;353
072_warship_242_jpg.rf.18c0aa2340b943f0f442cefe789c7c16.jpg;416;416;warship;6;136;125;256
073_2716863_jpg.rf.17f1457f0e7d93999cc04534ad07d7a2.jpg;416;416;warship;32;69;363;285
074_2737488_jpg.rf.196beec7e42e2c63c1b2b98f49b34d25.jpg;416;416;warship;38;22;385;359
075_warship_257_jpg.rf.190573408854f0a8b1e05482932d826e.jpg;416;416;warship;44;75;407;316
076_2687229_jpg.rf.18bb60bc94383a74a25b45aedde5a8d2.jpg;416;416;warship;79;213;299;314
077_2799238_jpg.rf.197949515ad7a901c7749e533fe6bd39.jpg;416;416;warship;109;11;295;401
078_2842692_jpg.rf.18002bc4365c8b447241adf057881c93.jpg;416;416;warship;81;95;335;353
079_2842327_jpg.rf.19b629ee64c80c936348cccfe9dd74bc.jpg;416;416;warship;123;46;333;376
080_warship_81_jpg.rf.192aaec3c1fd82a40cebcd4b01c3049d.jpg;416;416;warship;73;87;394;337
081_2850397_jpg.rf.13c5c3ce514725854a43a80e6d28f52a.jpg;416;416;warship;60;264;371;391
082_2842692_jpg.rf.19b9d8b51fb63c8998bf0c27a7d20db3.jpg;416;416;warship;81;95;335;353
083_2012366_jpg.rf.19dde16e91e39e3fa301f388da6e4f7d.jpg;416;416;warship;26;84;375;280
084_warship_239_jpg.rf.19b7546bbfd636848a2fdcf7158d340c.jpg;416;416;warship;39;69;371;337
085_warship_25_jpg.rf.1a5bb5abeb7654a54f2bd617948a928f.jpg;416;416;warship;30;109;381;262
086_warship_136_jpg.rf.175bd0b2597fa30bd3c0bfcd9ba237ef.jpg;416;416;warship;10;62;410;310
087_warship_1_jpg.rf.1a898c7262e8a64950b91e86fded7b81.jpg;416;416;warship;18;71;387;288
088_2799238_jpg.rf.1aaa10380b175b031cfb4f9b720e52b6.jpg;416;416;warship;109;11;295;401
089_2807075_jpg.rf.1b05f879fae41059bdcfee59d4592e80.jpg;416;416;warship;12;98;412;277
090_warship_221_jpg.rf.1a66372143ee7a2aa87a97759c5c628a.jpg;416;416;warship;60;3;399;409
091_warship_164_jpg.rf.1a1cc72f894456fb801e51e37c6b9143.jpg;416;416;warship;168;278;390;378
092_warship_164_jpg.rf.1a1cc72f894456fb801e51e37c6b9143.jpg;416;416;warship;29;107;97;146
093_warship_164_jpg.rf.1a1cc72f894456fb801e51e37c6b9143.jpg;416;416;warship;118;173;271;245
094_2675631_jpg.rf.1af326fd2c9136e9947f703802cda883.jpg;416;416;warship;125;3;329;410
095_warship_283_jpg.rf.1add0b37d5009731c005c1c5c1f796bb.jpg;416;416;warship;10;37;410;401
096_warship_237_jpg.rf.1b2f1f588702ec3654a580b15641c541.jpg;416;416;warship;26;197;398;346
097_warship_237_jpg.rf.1b2f1f588702ec3654a580b15641c541.jpg;416;416;warship;194;111;384;204
098_2858228_jpg.rf.1b9594b83f819ead2c621761d0565151.jpg;416;416;warship;74;63;288;363
099_2788794_jpg.rf.1b11301560d1882667043152dce78fb7.jpg;416;416;warship;66;34;397;397
100_warship_110_jpg.rf.1b5bc9c3d7842e7811272454cb187750.jpg;416;416;warship;76;63;363;288
101_2797079_jpg.rf.1be8572b5b962283d280375eae0f0f5a.jpg;416;416;warship;0;26;392;375
102_2252298_jpg.rf.1bcf9825845a99021b0dd7d54270935f.jpg;416;416;warship;12;59;385;362
103_2815528_jpg.rf.1c1600a1425890491403dea420c4f722.jpg;416;416;warship;44;65;381;345
104_2704860_jpg.rf.1ca814f8044059415ed11e6d0f1c1292.jpg;416;416;warship;83;15;317;410
105_warship_163_jpg.rf.1c895a7ba824464ff49895d5f5485f4a.jpg;416;416;warship;34;133;389;331
106_2808051_jpg.rf.1c44e45bd3e6e3e4de5e08dbc5f680c8.jpg;416;416;warship;16;30;414;404
107_warship_279_jpg.rf.1d40605765a37499f641abefaea3a846.jpg;416;416;warship;45;91;326;297
108_2668081_jpg.rf.1b99bc92f69e7aed22f067c27698f921.jpg;416;416;warship;14;51;403;377
109_2774420_jpg.rf.1d316eb8f335272af84c2e08cd75bc2f.jpg;416;416;warship;55;5;348;358
110_1188840_jpg.rf.1ceebcca212b9ff29bee1a325df229db.jpg;416;416;warship;16;40;412;391
111_2847863_jpg.rf.202cad40acedde43093c6b75e46dde93.jpg;416;416;warship;22;101;397;260
112_1503907_jpg.rf.1f92e1c95fa6fbc44d16bcebd5917b03.jpg;416;416;warship;75;48;313;271
113_2811259_jpg.rf.2055524ebd9ca3c20551e3f101aafcec.jpg;416;416;warship;38;84;407;280
114_2825164_jpg.rf.205a8ff1d987dcf0b51fdfeb8c645aa7.jpg;416;416;warship;16;27;363;366
115_1567895_jpg.rf.218f111dba5e66f239d02730773093cb.jpg;416;416;warship;141;55;275;211
116_2903497_jpg.rf.1de14c0e75be05fd6d90a4465b0e0294.jpg;416;416;warship;18;33;410;414
117_warship_130_jpg.rf.1c646783d723161a4637b2bbb68f0bb3.jpg;416;416;warship;65;239;370;333
118_warship_130_jpg.rf.1c646783d723161a4637b2bbb68f0bb3.jpg;416;416;warship;27;109;393;243
119_2663807_jpg.rf.210180f89dd12deea560db8f206b5f25.jpg;416;416;warship;10;128;400;308
120_warship_151_jpg.rf.205c47a560786e520ca99c0e7d0a7c6a.jpg;416;416;warship;59;123;344;332
121_warship_151_jpg.rf.205c47a560786e520ca99c0e7d0a7c6a.jpg;416;416;warship;232;89;345;167
122_2702089_jpg.rf.2027f15cca7144fd2582840a5a73bf67.jpg;416;416;warship;24;161;395;312
123_warship_33_jpg.rf.211c3880fcc5dafc88148dbbcff5a344.jpg;416;416;warship;151;161;375;350
124_warship_33_jpg.rf.211c3880fcc5dafc88148dbbcff5a344.jpg;416;416;warship;51;102;156;216
125_warship_33_jpg.rf.211c3880fcc5dafc88148dbbcff5a344.jpg;416;416;warship;91;111;246;266
126_1543752_jpg.rf.21400b8464f17eace71710c09b3c65bc.jpg;416;416;warship;72;162;367;289
127_2743442_jpg.rf.21a242b16b01327e08836f99b70859ff.jpg;416;416;warship;97;151;303;279
128_2823304_jpg.rf.2237fc5682bb347cfe1cda55c901bb7b.jpg;416;416;warship;58;83;355;334
129_warship_32_jpg.rf.21cd056997102a77e0cd3001ddaf6ee1.jpg;416;416;warship;108;36;392;388
130_2551865_jpg.rf.22607539da6455915c0f2c667764c5a3.jpg;416;416;warship;30;21;407;395
131_299796_jpg.rf.226a971a4804e038d9b6da03a8d9efca.jpg;416;416;warship;40;104;401;309
132_2821392_jpg.rf.1d9cb167395a66d5a17f5c1dec77b4d3.jpg;416;416;warship;10;6;402;360
133_2825303_jpg.rf.2351104f1e1b647e1b11426b18a08c80.jpg;416;416;warship;18;107;414;268
134_2013004_jpg.rf.2382b235a64e244e2c4e5bd5979f5948.jpg;416;416;warship;24;53;385;298
135_2770996_jpg.rf.2357f393cf2673b2dc227bdb04745bc6.jpg;416;416;warship;134;0;278;406
136_2825824_jpg.rf.2095d4a50d0fb01edc366d054cca3eb0.jpg;416;416;warship;100;40;360;390
137_2167913_jpg.rf.24c7aa16da98b2d81aca55370ef10f5b.jpg;416;416;warship;11;51;382;332
138_2782661_jpg.rf.25148cfd4fb4fdb408d18b357fcbfc65.jpg;416;416;warship;32;52;327;397
139_299796_jpg.rf.23918babc1af04e7766d10174c5be8ce.jpg;416;416;warship;40;104;401;309
140_2824870_jpg.rf.24adaf8e8b53e71adff886efbdc5f3c5.jpg;416;416;warship;38;54;397;381
141_warship_119_jpg.rf.2653e869b1c4526fa51b10ee0792aca4.jpg;416;416;warship;272;262;304;414
142_2825610_jpg.rf.24ebf48cfe70f8083022a3c90dd73ff9.jpg;416;416;warship;32;103;367;268
143_1124949_jpg.rf.24ad9678e634eb490f1b8bf17b597538.jpg;416;416;warship;89;27;315;377
144_2807300_jpg.rf.22c922094c5a102f2a999691b5e2f096.jpg;416;416;warship;12;81;402;310
145_warship_174_jpg.rf.257fce154015844e20dbc4bc13062d37.jpg;416;416;warship;37;38;358;351
146_2818539_jpg.rf.270fc9d00520cfde8378055c4fd6837b.jpg;416;416;warship;36;37;403;353
147_warship_266_jpg.rf.2717da3810c471f7340bf6459958810a.jpg;416;416;warship;61;19;256;132
148_warship_110_jpg.rf.265cae4ebe597e9072cfc8f5a916daf8.jpg;416;416;warship;76;63;363;288
149_warship_148_jpg.rf.25332749d4c2d1fe9f2a14f7753443e7.jpg;416;416;warship;122;5;249;408
150_warship_28_jpg.rf.274eb65abfd31af5ae6473513b0c1c72.jpg;416;416;warship;8;45;405;368
151_warship_18_jpg.rf.27b121d10f14514c512fc340e89841ee.jpg;416;416;warship;30;72;388;368
152_warship_231_jpg.rf.27dd77ff4214f8085abf08c5a32bc13e.jpg;416;416;warship;64;197;338;347
153_warship_231_jpg.rf.27dd77ff4214f8085abf08c5a32bc13e.jpg;416;416;warship;57;64;373;234
154_949996_jpg.rf.27453aa8e10cea31ee403d6dc716b6a0.jpg;416;416;warship;105;34;297;388
155_1689409_jpg.rf.26d49e754e0fbe68d50a604e999ee4ac.jpg;416;416;warship;91;73;414;304
156_2699804_jpg.rf.261a76d0bf1f827810317d9a0a2b698e.jpg;416;416;warship;22;148;383;358
157_warship_202_jpg.rf.280847d0931044f226029354334dc646.jpg;416;416;warship;96;150;392;338
158_2680315_jpg.rf.27f0c1eb10e620688572c6ca11ae9b57.jpg;416;416;warship;20;12;349;392
159_2697587_jpg.rf.292facd7f6fc3e2661f1684b84c05319.jpg;416;416;warship;20;26;395;377
160_1333616_jpg.rf.2965b01b49ae18bb5ed4a6bead8db725.jpg;416;416;warship;20;178;405;318
161_2702525_jpg.rf.2a95585a9e55ed13c0b58929d20baa0b.jpg;416;416;warship;20;143;371;271
162_2825163_jpg.rf.299b9d7e7a0673f881d78a13f69c4a94.jpg;416;416;warship;18;33;339;357
163_warship_226_jpg.rf.2adeb2be5bb54a1ce364f69b41b52f97.jpg;416;416;warship;0;46;403;368
164_2904458_jpg.rf.2978e056f55e50e2e5dc26eeeb4f0e6a.jpg;416;416;warship;123;64;276;367
165_2780680_jpg.rf.2b18a45b87cffccd74bd27eb30e40a31.jpg;416;416;warship;97;122;329;330
166_2824859_jpg.rf.296a984104399b89c37346af7cd2a87f.jpg;416;416;warship;12;78;375;280
167_warship_258_jpg.rf.2b82a899bfd1ec3c039cd51ea4e527cd.jpg;416;416;warship;9;60;415;279
168_warship_291_jpg.rf.2aa4badbf19f3fb65ce7d1d41d0148ce.jpg;416;416;warship;68;5;403;391
169_2809506_jpg.rf.2b87542fb6cc2324077e8110c60eae9c.jpg;416;416;warship;85;0;402;353
170_2785048_jpg.rf.2c08520266d5b7da00d6175b98de92d8.jpg;416;416;warship;16;49;379;374
171_warship_136_jpg.rf.2b036f8ade13d61be6c4f9dada6c43ca.jpg;416;416;warship;10;62;410;310
172_2145706_jpg.rf.2cb75750bb1b5366ff07824609d6d3da.jpg;416;416;warship;74;64;373;306
173_2771878_jpg.rf.2af824ae5a53264c2d22b83f174503f9.jpg;416;416;warship;28;59;353;378
174_2771875_jpg.rf.2ae9126287420d2c5f3067282c658fe4.jpg;416;416;warship;22;103;349;342
175_warship_181_jpg.rf.2ccdf22b39f556cf2838a33fb752fea1.jpg;416;416;warship;0;226;414;357
176_warship_181_jpg.rf.2ccdf22b39f556cf2838a33fb752fea1.jpg;416;416;warship;218;119;412;204
177_warship_163_jpg.rf.2bd1ed6065f0878c7d924a1750f836f2.jpg;416;416;warship;34;133;389;331
178_2824870_jpg.rf.2d437758f4f8029da7fa30c3a0d9572c.jpg;416;416;warship;38;54;397;381
179_warship_208_jpg.rf.286ef43418a1572692dc38ef60dcd796.jpg;416;416;warship;43;55;376;318
180_2782666_jpg.rf.2dce05d6b46a7ea87313a9e9691024ce.jpg;416;416;warship;36;142;381;367
181_2900631_jpg.rf.2e5bbbeccda388bf7f2a92ae8b7ad883.jpg;416;416;warship;54;51;407;319
182_1334849_jpg.rf.2dc42db0db7840aa479dc69145936e88.jpg;416;416;warship;2;21;339;353
183_2843626_jpg.rf.2da530e2295f428c0e8c3e07ee1a021c.jpg;416;416;warship;4;153;412;280
184_2012364_jpg.rf.2dab7bec04706feec7b5f1a578e5f221.jpg;416;416;warship;22;65;389;345
185_warship_240_jpg.rf.2ba505e7c142442d5f09dd16afa77a95.jpg;416;416;warship;24;240;415;399
186_warship_240_jpg.rf.2ba505e7c142442d5f09dd16afa77a95.jpg;416;416;warship;60;42;249;121
187_warship_240_jpg.rf.2ba505e7c142442d5f09dd16afa77a95.jpg;416;416;warship;70;104;386;215
188_2837678_jpg.rf.2c394aa2c45e9a03dfb30d64e8b68d2a.jpg;416;416;warship;8;199;412;395
189_2854872_jpg.rf.2e813f34796dbc95f36cefd51dd9cf99.jpg;416;416;warship;30;228;381;365
190_2784042_jpg.rf.2e672e69a9d960d1efbf64ca95946ed9.jpg;416;416;warship;46;175;401;320
191_2697206_jpg.rf.2ad2b1d196443588869d904a3d64e64d.jpg;416;416;warship;10;119;408;300
192_2826672_jpg.rf.2e6a41a456e9eb1b97e34821fb1d73c6.jpg;416;416;warship;38;18;320;351
193_2743443_jpg.rf.2eb3d8e00128fdf07f1e65f286caccba.jpg;416;416;warship;105;186;329;332
194_2814707_jpg.rf.2ddd29c0d5e89bc87ac6b3bc4ed76827.jpg;416;416;warship;40;14;403;384
195_1127335_jpg.rf.2f1bcd2206f532b8e037e872695f5167.jpg;416;416;warship;4;23;389;327
196_2809506_jpg.rf.2e8c3a3b731d1e44a21298bc3b90eafd.jpg;416;416;warship;85;0;402;353
197_2817602_jpg.rf.2fa7b1566b92e7f5b349d1167e20ed41.jpg;416;416;warship;0;114;410;288
198_warship_157_jpg.rf.302981d9e304f64e626f64c61fb98f04.jpg;416;416;warship;10;77;415;243
199_2825824_jpg.rf.2f6de3098ffb2f63d4222282cef9f271.jpg;416;416;warship;100;40;360;390
200_2833377_jpg.rf.2e9f59896b6f7fb655f00f52da51449f.jpg;416;416;warship;6;48;410;365
201_949996_jpg.rf.309f93b822bf0e441b6658278d068d4a.jpg;416;416;warship;105;34;297;388
202_1145084_jpg.rf.3095a1640c56ab10ce9a75509d977973.jpg;416;416;warship;2;0;409;387
203_2825164_jpg.rf.30f1304bdd1e43cb10f2ae1eb6198918.jpg;416;416;warship;16;27;363;366
204_2902224_jpg.rf.310d7e9b08e8c74e3a511f6c544cf6c5.jpg;416;416;warship;36;64;392;332
205_2825956_jpg.rf.30ed6a744f9f871bf4a11f2e3aebb3d6.jpg;416;416;warship;26;118;365;266
206_2696830_jpg.rf.3026819448d2131342a9ddcc822bbdd3.jpg;416;416;warship;113;57;387;363
207_2713270_jpg.rf.31494802e5df54aa311c2781a6be2972.jpg;416;416;warship;16;61;405;280
208_1003035_jpg.rf.318dd67826bbaf628d5e6fc7f5185768.jpg;416;416;warship;38;3;405;315
209_2684660_jpg.rf.3213557b6aadc85eab058e107439d667.jpg;416;416;warship;20;39;410;336
210_2815697_jpg.rf.314c2700cc3d9e848382f4d3ac088466.jpg;416;416;warship;0;61;392;299
211_warship_263_jpg.rf.319547e4e3d94478f2c9d36e6ce5f493.jpg;416;416;warship;40;83;367;331
212_warship_275_jpg.rf.31eb848b983fc4e7a97609e076f72958.jpg;416;416;warship;17;39;411;378
213_warship_111_jpg.rf.327aad4882ac8f3b1b01ebc97d6b45f3.jpg;416;416;warship;30;42;377;366
214_2852932_jpg.rf.323bf134f74ec380ce3b54ba14543d0d.jpg;416;416;warship;95;53;218;346
215_2852932_jpg.rf.323bf134f74ec380ce3b54ba14543d0d.jpg;416;416;warship;220;71;319;350
216_2839775_jpg.rf.3233a3aa4778d3f0e75b855cb1192ac7.jpg;416;416;warship;44;33;381;378
217_warship_288_jpg.rf.312df50877048d6bcb3f75db3906c8cb.jpg;416;416;warship;21;15;412;406
218_2903477_jpg.rf.33a00e27e9fc6622caa5b092810eef40.jpg;416;416;warship;44;158;405;276
219_2853325_jpg.rf.343eecee7f8480413c4093bea6008ed3.jpg;416;416;warship;115;63;311;342
220_2851175_jpg.rf.322b163938adf66240918a8bb42c754a.jpg;416;416;warship;34;71;390;376
221_warship_56_jpg.rf.32edb6d70a3dfd8e6d209a9560b845ae.jpg;416;416;warship;55;34;357;312
222_1188840_jpg.rf.315c74dbad627225c4db48fd6629e07d.jpg;416;416;warship;16;40;412;391
223_2687229_jpg.rf.3306838d20f7d9ef0de9d98d07dbd53d.jpg;416;416;warship;79;213;299;314
224_2774108_jpg.rf.3391b2d5e7f9ff40c4dbd75bce1cd248.jpg;416;416;warship;143;0;301;393
225_2710292_jpg.rf.336eb735c9d981ec9ab22af1a4318b65.jpg;416;416;warship;137;21;262;381
226_warship_247_jpg.rf.3580c185be81329bdc7b2f9b8f97ea96.jpg;416;416;warship;34;16;369;378
227_2811259_jpg.rf.353ef0cc6da77af036a0aeffec0a418e.jpg;416;416;warship;38;84;407;280
228_2816785_jpg.rf.33cd1eca67f620da8ef2e333fee04ba6.jpg;416;416;warship;183;8;381;379
229_2816785_jpg.rf.33cd1eca67f620da8ef2e333fee04ba6.jpg;416;416;warship;14;64;270;394
230_2854872_jpg.rf.342f680b13a6a5f0b817e530dce81288.jpg;416;416;warship;30;228;381;365
231_2779983_jpg.rf.35a88f7c0cd3d3c7f5cbfb78cd6af89b.jpg;416;416;warship;12;115;369;351
232_2137404_jpg.rf.358045b691051e451ad19adbf7707860.jpg;416;416;warship;20;138;397;307
233_1351820_jpg.rf.36bb534286789704acd395cb20169309.jpg;416;416;warship;134;14;327;414
234_warship_15_jpg.rf.36ad8381690459e84de318075b552049.jpg;416;416;warship;13;59;408;291
235_warship_210_jpg.rf.3469cb46977feefc73fed24ef1eba5d6.jpg;416;416;warship;33;63;386;331
236_2701955_jpg.rf.36a407bc772c3668be914c3d3578775d.jpg;416;416;warship;46;79;403;318
237_warship_340_jpg.rf.36d70057d87719c15e417a8b2b33e0af.jpg;416;416;warship;60;79;385;409
238_2807541_jpg.rf.35cc8d1111ec01c51ada2848fc4ace2f.jpg;416;416;warship;32;142;394;318
239_2020094_jpg.rf.36cb261e760eb326db24ce63d03b062e.jpg;416;416;warship;10;85;412;356
240_warship_285_jpg.rf.371a7916e2c656d4bdb6afb9cd029a40.jpg;416;416;warship;48;64;371;321
241_2808051_jpg.rf.372f138e749f489f2bbbcd4565470233.jpg;416;416;warship;16;30;414;404
242_warship_179_jpg.rf.351cddbe2008886f83c5f440e083d67e.jpg;416;416;warship;0;46;415;358
243_warship_195_jpg.rf.3747e052bc3f1af9f8239c569b736bee.jpg;416;416;warship;27;17;386;338
244_2817167_jpg.rf.36ee30bebd42c34abee04a0ad1ae2b61.jpg;416;416;warship;20;87;397;255
245_2788691_jpg.rf.3749b60f7f1901d7156869e14986617b.jpg;416;416;warship;228;29;414;313
246_2788691_jpg.rf.3749b60f7f1901d7156869e14986617b.jpg;416;416;warship;0;70;406;363
247_2903513_jpg.rf.376232d16b5527bb930c2662ede78b54.jpg;416;416;warship;50;92;343;294
248_warship_194_jpg.rf.37bdfd690525dfd78e48f80a6578c272.jpg;416;416;warship;42;64;366;339
249_2824859_jpg.rf.378acfb4d9afbf5991400d12a7f1e108.jpg;416;416;warship;12;78;375;280
250_2825956_jpg.rf.38230bf0f8bcd3e890838a76b71a29a6.jpg;416;416;warship;26;118;365;266
251_2556711_jpg.rf.3806953365b715fe4ee910902b436381.jpg;416;416;warship;34;22;355;403
252_warship_21_jpg.rf.37dac14faf82f9a0c16912bd12646986.jpg;416;416;warship;26;75;412;316
253_warship_231_jpg.rf.383bfb49bfb3706d60864cb2fb8dd766.jpg;416;416;warship;64;197;338;347
254_warship_231_jpg.rf.383bfb49bfb3706d60864cb2fb8dd766.jpg;416;416;warship;57;64;373;234
255_warship_255_jpg.rf.387a364c70e452ae66b92585187e4473.jpg;416;416;warship;32;102;412;289
256_2556722_jpg.rf.3993f9ecd7c942052411db9e1245ddf8.jpg;416;416;warship;165;20;357;386
257_2743443_jpg.rf.397d6f224bbb3ebc476586bc45cab68d.jpg;416;416;warship;105;186;329;332
